"EmployeeID","FirstName","LastName","Title","ProductName","CategoryName","OrderDate","UnitPrice","Quantity","Discount","sales_no_discount","sales"
3,Janet,Leverling,Sales Representative,Outback Lager,Beverages,1997-11-28 00:00:00.000,"15.0000",40,0.0,"600.0000",600.0
3,Janet,Leverling,Sales Representative,Mascarpone Fabioli,Dairy Products,1997-11-28 00:00:00.000,"32.0000",10,0.0,"320.0000",320.0
4,Margaret,Peacock,Sales Representative,NuNuCa Nuß-Nougat-Creme,Confections,1997-12-01 00:00:00.000,"14.0000",12,0.25,"168.0000",126.0
4,Margaret,Peacock,Sales Representative,Schoggi Schokolade,Confections,1997-12-01 00:00:00.000,"43.9000",40,0.0,"1756.0000",1756.0
4,Margaret,Peacock,Sales Representative,Ipoh Coffee,Beverages,1997-12-01 00:00:00.000,"46.0000",30,0.25,"1380.0000",1035.0
5,Steven,Buchanan,Sales Manager,NuNuCa Nuß-Nougat-Creme,Confections,1997-12-02 00:00:00.000,"14.0000",35,0.25,"490.0000",367.5
5,Steven,Buchanan,Sales Manager,Rhönbräu Klosterbier,Beverages,1997-12-02 00:00:00.000,"7.7500",18,0.0,"139.5000",139.5
3,Janet,Leverling,Sales Representative,Chartreuse verte,Beverages,1997-12-02 00:00:00.000,"18.0000",16,0.0,"288.0000",288.0
3,Janet,Leverling,Sales Representative,Zaanse koeken,Confections,1997-12-02 00:00:00.000,"9.5000",30,0.0,"285.0000",285.0
3,Janet,Leverling,Sales Representative,Manjimup Dried Apples,Produce,1997-12-02 00:00:00.000,"53.0000",28,0.0,"1484.0000",1484.0
3,Janet,Leverling,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1997-12-02 00:00:00.000,"38.0000",60,0.0,"2280.0000",2280.0
3,Janet,Leverling,Sales Representative,Sir Rodney's Scones,Confections,1997-12-03 00:00:00.000,"10.0000",40,0.0,"400.0000",400.0
3,Janet,Leverling,Sales Representative,Gustaf's Knäckebröd,Grains/Cereals,1997-12-03 00:00:00.000,"21.0000",6,0.0,"126.0000",126.0
3,Janet,Leverling,Sales Representative,Guaraná Fantástica,Beverages,1997-12-03 00:00:00.000,"4.5000",20,0.0,"90.0000",90.0
6,Michael,Suyama,Sales Representative,Aniseed Syrup,Condiments,1997-12-03 00:00:00.000,"10.0000",20,0.1,"200.0000",180.0
6,Michael,Suyama,Sales Representative,Chartreuse verte,Beverages,1997-12-03 00:00:00.000,"18.0000",130,0.1,"2340.0000",2106.0
3,Janet,Leverling,Sales Representative,Louisiana Fiery Hot Pepper Sauce,Condiments,1997-12-04 00:00:00.000,"21.0500",80,0.1,"1684.0000",1515.6
4,Margaret,Peacock,Sales Representative,Chang,Beverages,1997-12-05 00:00:00.000,"19.0000",40,0.0,"760.0000",760.0
4,Margaret,Peacock,Sales Representative,Uncle Bob's Organic Dried Pears,Produce,1997-12-05 00:00:00.000,"30.0000",35,0.0,"1050.0000",1050.0
4,Margaret,Peacock,Sales Representative,Scottish Longbreads,Confections,1997-12-05 00:00:00.000,"12.5000",40,0.0,"500.0000",500.0
4,Margaret,Peacock,Sales Representative,Singaporean Hokkien Fried Mee,Grains/Cereals,1997-12-05 00:00:00.000,"14.0000",2,0.0,"28.0000",28.0
3,Janet,Leverling,Sales Representative,Gustaf's Knäckebröd,Grains/Cereals,1997-12-08 00:00:00.000,"21.0000",4,0.0,"84.0000",84.0
3,Janet,Leverling,Sales Representative,Gorgonzola Telino,Dairy Products,1997-12-08 00:00:00.000,"12.5000",50,0.0,"625.0000",625.0
3,Janet,Leverling,Sales Representative,Camembert Pierrot,Dairy Products,1997-12-08 00:00:00.000,"34.0000",15,0.0,"510.0000",510.0
3,Janet,Leverling,Sales Representative,Flotemysost,Dairy Products,1997-12-08 00:00:00.000,"21.5000",12,0.0,"258.0000",258.0
3,Janet,Leverling,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-12-08 00:00:00.000,"9.6500",30,0.05,"289.5000",275.025
3,Janet,Leverling,Sales Representative,Filo Mix,Grains/Cereals,1997-12-08 00:00:00.000,"7.0000",15,0.05,"105.0000",99.75
3,Janet,Leverling,Sales Representative,Sirop d'érable,Condiments,1997-12-08 00:00:00.000,"28.5000",20,0.0,"570.0000",570.0
3,Janet,Leverling,Sales Representative,Tarte au sucre,Confections,1997-12-08 00:00:00.000,"49.3000",15,0.0,"739.5000",739.5
8,Laura,Callahan,Inside Sales Coordinator,Queso Cabrales,Dairy Products,1997-12-09 00:00:00.000,"21.0000",15,0.25,"315.0000",236.25
9,Anne,Dodsworth,Sales Representative,Flotemysost,Dairy Products,1997-12-10 00:00:00.000,"21.5000",16,0.0,"344.0000",344.0
3,Janet,Leverling,Sales Representative,Thüringer Rostbratwurst,Meat/Poultry,1997-12-10 00:00:00.000,"123.7900",18,0.0,"2228.2200",2228.22
3,Janet,Leverling,Sales Representative,Raclette Courdavault,Dairy Products,1997-12-10 00:00:00.000,"55.0000",25,0.0,"1375.0000",1375.0
1,Nancy,Davolio,Sales Representative,Alice Mutton,Meat/Poultry,1997-12-11 00:00:00.000,"39.0000",33,0.0,"1287.0000",1287.0
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1997-12-11 00:00:00.000,"12.5000",70,0.2,"875.0000",700.0
1,Nancy,Davolio,Sales Representative,Rhönbräu Klosterbier,Beverages,1997-12-11 00:00:00.000,"7.7500",7,0.2,"54.2500",43.4
4,Margaret,Peacock,Sales Representative,Gorgonzola Telino,Dairy Products,1997-12-11 00:00:00.000,"12.5000",2,0.25,"25.0000",18.75
4,Margaret,Peacock,Sales Representative,Louisiana Hot Spiced Okra,Condiments,1997-12-11 00:00:00.000,"17.0000",50,0.0,"850.0000",850.0
7,Robert,King,Sales Representative,Ikura,Seafood,1997-12-12 00:00:00.000,"31.0000",6,0.0,"186.0000",186.0
7,Robert,King,Sales Representative,Laughing Lumberjack Lager,Beverages,1997-12-12 00:00:00.000,"14.0000",3,0.0,"42.0000",42.0
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1997-12-15 00:00:00.000,"12.5000",16,0.05,"200.0000",190.0
1,Nancy,Davolio,Sales Representative,Singaporean Hokkien Fried Mee,Grains/Cereals,1997-12-15 00:00:00.000,"14.0000",12,0.05,"168.0000",159.59999
1,Nancy,Davolio,Sales Representative,Rogede sild,Seafood,1997-12-15 00:00:00.000,"9.5000",27,0.05,"256.5000",243.675
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1997-12-15 00:00:00.000,"53.0000",120,0.05,"6360.0000",6042.0
7,Robert,King,Sales Representative,Singaporean Hokkien Fried Mee,Grains/Cereals,1997-12-15 00:00:00.000,"14.0000",20,0.2,"280.0000",224.0
3,Janet,Leverling,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-12-16 00:00:00.000,"9.6500",10,0.0,"96.5000",96.5
3,Janet,Leverling,Sales Representative,Pavlova,Confections,1997-12-16 00:00:00.000,"17.4500",20,0.0,"349.0000",349.0
3,Janet,Leverling,Sales Representative,Tarte au sucre,Confections,1997-12-16 00:00:00.000,"49.3000",20,0.0,"986.0000",986.0
2,Andrew,Fuller,"Vice President, Sales",Outback Lager,Beverages,1997-12-16 00:00:00.000,"15.0000",35,0.0,"525.0000",525.0
2,Andrew,Fuller,"Vice President, Sales",Original Frankfurter grüne Soße,Condiments,1997-12-16 00:00:00.000,"13.0000",15,0.0,"195.0000",195.0
2,Andrew,Fuller,"Vice President, Sales",Tourtière,Meat/Poultry,1997-12-17 00:00:00.000,"7.4500",3,0.2,"22.3500",17.880001
2,Andrew,Fuller,"Vice President, Sales",Gnocchi di nonna Alice,Grains/Cereals,1997-12-17 00:00:00.000,"38.0000",20,0.2,"760.0000",608.0
2,Andrew,Fuller,"Vice President, Sales",Longlife Tofu,Produce,1997-12-17 00:00:00.000,"10.0000",35,0.0,"350.0000",350.0
9,Anne,Dodsworth,Sales Representative,Gorgonzola Telino,Dairy Products,1997-12-17 00:00:00.000,"12.5000",1,0.0,"12.5000",12.5
4,Margaret,Peacock,Sales Representative,Gorgonzola Telino,Dairy Products,1997-12-18 00:00:00.000,"12.5000",10,0.0,"125.0000",125.0
4,Margaret,Peacock,Sales Representative,Côte de Blaye,Beverages,1997-12-18 00:00:00.000,"263.5000",5,0.0,"1317.5000",1317.5
4,Margaret,Peacock,Sales Representative,Inlagd Sill,Seafood,1997-12-18 00:00:00.000,"19.0000",30,0.0,"570.0000",570.0
4,Margaret,Peacock,Sales Representative,Chartreuse verte,Beverages,1997-12-18 00:00:00.000,"18.0000",2,0.15,"36.0000",30.6
4,Margaret,Peacock,Sales Representative,Mozzarella di Giovanni,Dairy Products,1997-12-18 00:00:00.000,"34.8000",30,0.15,"1044.0000",887.4
1,Nancy,Davolio,Sales Representative,Ikura,Seafood,1997-12-18 00:00:00.000,"31.0000",10,0.0,"310.0000",310.0
1,Nancy,Davolio,Sales Representative,Rhönbräu Klosterbier,Beverages,1997-12-18 00:00:00.000,"7.7500",10,0.0,"77.5000",77.5
8,Laura,Callahan,Inside Sales Coordinator,Northwoods Cranberry Sauce,Condiments,1997-12-19 00:00:00.000,"40.0000",30,0.2,"1200.0000",960.0
8,Laura,Callahan,Inside Sales Coordinator,Nord-Ost Matjeshering,Seafood,1997-12-19 00:00:00.000,"25.8900",15,0.2,"388.3500",310.68002
8,Laura,Callahan,Inside Sales Coordinator,Rhönbräu Klosterbier,Beverages,1997-12-19 00:00:00.000,"7.7500",42,0.2,"325.5000",260.4
2,Andrew,Fuller,"Vice President, Sales",Chang,Beverages,1997-12-19 00:00:00.000,"19.0000",15,0.05,"285.0000",270.75
2,Andrew,Fuller,"Vice President, Sales",Thüringer Rostbratwurst,Meat/Poultry,1997-12-19 00:00:00.000,"123.7900",20,0.05,"2475.8000",2352.01
1,Nancy,Davolio,Sales Representative,Teatime Chocolate Biscuits,Confections,1997-12-22 00:00:00.000,"9.2000",50,0.05,"460.0000",437.0
1,Nancy,Davolio,Sales Representative,Rhönbräu Klosterbier,Beverages,1997-12-22 00:00:00.000,"7.7500",40,0.05,"310.0000",294.5
1,Nancy,Davolio,Sales Representative,Carnarvon Tigers,Seafood,1997-12-22 00:00:00.000,"62.5000",30,0.0,"1875.0000",1875.0
1,Nancy,Davolio,Sales Representative,Steeleye Stout,Beverages,1997-12-22 00:00:00.000,"18.0000",15,0.0,"270.0000",270.0
1,Nancy,Davolio,Sales Representative,Vegie-spread,Condiments,1997-12-22 00:00:00.000,"43.9000",30,0.0,"1317.0000",1317.0
1,Nancy,Davolio,Sales Representative,Scottish Longbreads,Confections,1997-12-22 00:00:00.000,"12.5000",18,0.0,"225.0000",225.0
6,Michael,Suyama,Sales Representative,Uncle Bob's Organic Dried Pears,Produce,1997-12-22 00:00:00.000,"30.0000",3,0.15,"90.0000",76.5
6,Michael,Suyama,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1997-12-22 00:00:00.000,"38.0000",20,0.15,"760.0000",646.0
6,Michael,Suyama,Sales Representative,Thüringer Rostbratwurst,Meat/Poultry,1997-12-23 00:00:00.000,"123.7900",14,0.05,"1733.0600",1646.407
6,Michael,Suyama,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-12-23 00:00:00.000,"9.6500",20,0.05,"193.0000",183.34999
1,Nancy,Davolio,Sales Representative,Chang,Beverages,1997-12-23 00:00:00.000,"19.0000",10,0.0,"190.0000",190.0
1,Nancy,Davolio,Sales Representative,Tourtière,Meat/Poultry,1997-12-23 00:00:00.000,"7.4500",3,0.0,"22.3500",22.35
1,Nancy,Davolio,Sales Representative,Scottish Longbreads,Confections,1997-12-23 00:00:00.000,"12.5000",15,0.0,"187.5000",187.5
3,Janet,Leverling,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-12-24 00:00:00.000,"9.6500",14,0.0,"135.1000",135.1
3,Janet,Leverling,Sales Representative,Filo Mix,Grains/Cereals,1997-12-24 00:00:00.000,"7.0000",8,0.0,"56.0000",56.0
6,Michael,Suyama,Sales Representative,Tofu,Produce,1997-12-24 00:00:00.000,"23.2500",15,0.2,"348.7500",279.0
6,Michael,Suyama,Sales Representative,Tourtière,Meat/Poultry,1997-12-24 00:00:00.000,"7.4500",6,0.2,"44.7000",35.760002
8,Laura,Callahan,Inside Sales Coordinator,Pavlova,Confections,1997-12-24 00:00:00.000,"17.4500",65,0.0,"1134.2500",1134.25
8,Laura,Callahan,Inside Sales Coordinator,Alice Mutton,Meat/Poultry,1997-12-24 00:00:00.000,"39.0000",35,0.25,"1365.0000",1023.75
3,Janet,Leverling,Sales Representative,Gumbär Gummibärchen,Confections,1997-12-25 00:00:00.000,"31.2300",21,0.2,"655.8300",524.664
3,Janet,Leverling,Sales Representative,Gula Malacca,Condiments,1997-12-25 00:00:00.000,"19.4500",10,0.0,"194.5000",194.5
3,Janet,Leverling,Sales Representative,Wimmers gute Semmelknödel,Grains/Cereals,1997-12-25 00:00:00.000,"33.2500",35,0.2,"1163.7500",931.0
3,Janet,Leverling,Sales Representative,Gudbrandsdalsost,Dairy Products,1997-12-25 00:00:00.000,"36.0000",24,0.2,"864.0000",691.2
7,Robert,King,Sales Representative,Queso Cabrales,Dairy Products,1997-12-25 00:00:00.000,"21.0000",20,0.0,"420.0000",420.0
2,Andrew,Fuller,"Vice President, Sales",Tarte au sucre,Confections,1997-12-26 00:00:00.000,"49.3000",2,0.0,"98.6000",98.6
2,Andrew,Fuller,"Vice President, Sales",Mozzarella di Giovanni,Dairy Products,1997-12-26 00:00:00.000,"34.8000",10,0.0,"348.0000",348.0
9,Anne,Dodsworth,Sales Representative,Konbu,Seafood,1997-12-26 00:00:00.000,"6.0000",20,0.15,"120.0000",102.0
9,Anne,Dodsworth,Sales Representative,Guaraná Fantástica,Beverages,1997-12-26 00:00:00.000,"4.5000",20,0.15,"90.0000",76.5
9,Anne,Dodsworth,Sales Representative,Raclette Courdavault,Dairy Products,1997-12-26 00:00:00.000,"55.0000",25,0.0,"1375.0000",1375.0
1,Nancy,Davolio,Sales Representative,Queso Cabrales,Dairy Products,1997-12-26 00:00:00.000,"21.0000",50,0.1,"1050.0000",945.0
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1997-12-26 00:00:00.000,"53.0000",10,0.1,"530.0000",477.0
1,Nancy,Davolio,Sales Representative,Tourtière,Meat/Poultry,1997-12-26 00:00:00.000,"7.4500",7,0.1,"52.1500",46.935
4,Margaret,Peacock,Sales Representative,Alice Mutton,Meat/Poultry,1997-12-29 00:00:00.000,"39.0000",40,0.25,"1560.0000",1170.0
4,Margaret,Peacock,Sales Representative,Thüringer Rostbratwurst,Meat/Poultry,1997-12-29 00:00:00.000,"123.7900",20,0.25,"2475.8000",1856.8501
4,Margaret,Peacock,Sales Representative,Nord-Ost Matjeshering,Seafood,1997-12-29 00:00:00.000,"25.8900",25,0.25,"647.2500",485.4375
4,Margaret,Peacock,Sales Representative,Manjimup Dried Apples,Produce,1997-12-29 00:00:00.000,"53.0000",30,0.25,"1590.0000",1192.5
4,Margaret,Peacock,Sales Representative,Pâté chinois,Meat/Poultry,1997-12-29 00:00:00.000,"24.0000",60,0.25,"1440.0000",1080.0
4,Margaret,Peacock,Sales Representative,Tarte au sucre,Confections,1997-12-29 00:00:00.000,"49.3000",5,0.25,"246.5000",184.875
4,Margaret,Peacock,Sales Representative,Teatime Chocolate Biscuits,Confections,1997-12-30 00:00:00.000,"9.2000",24,0.05,"220.8000",209.76
4,Margaret,Peacock,Sales Representative,NuNuCa Nuß-Nougat-Creme,Confections,1997-12-30 00:00:00.000,"14.0000",15,0.05,"210.0000",199.5
4,Margaret,Peacock,Sales Representative,Raclette Courdavault,Dairy Products,1997-12-30 00:00:00.000,"55.0000",15,0.05,"825.0000",783.75
6,Michael,Suyama,Sales Representative,Ikura,Seafood,1997-12-30 00:00:00.000,"31.0000",36,0.0,"1116.0000",1116.0
6,Michael,Suyama,Sales Representative,Rössle Sauerkraut,Produce,1997-12-30 00:00:00.000,"45.6000",24,0.0,"1094.4000",1094.4
6,Michael,Suyama,Sales Representative,Maxilaku,Confections,1997-12-30 00:00:00.000,"20.0000",4,0.15,"80.0000",68.0
2,Andrew,Fuller,"Vice President, Sales",Sasquatch Ale,Beverages,1997-12-30 00:00:00.000,"14.0000",10,0.0,"140.0000",140.0
2,Andrew,Fuller,"Vice President, Sales",Côte de Blaye,Beverages,1997-12-30 00:00:00.000,"263.5000",10,0.0,"2635.0000",2635.0
3,Janet,Leverling,Sales Representative,Chang,Beverages,1997-12-31 00:00:00.000,"19.0000",20,0.25,"380.0000",285.0
3,Janet,Leverling,Sales Representative,Louisiana Fiery Hot Pepper Sauce,Condiments,1997-12-31 00:00:00.000,"21.0500",2,0.0,"42.1000",42.1
3,Janet,Leverling,Sales Representative,Longlife Tofu,Produce,1997-12-31 00:00:00.000,"10.0000",15,0.25,"150.0000",112.5
4,Margaret,Peacock,Sales Representative,Boston Crab Meat,Seafood,1997-12-31 00:00:00.000,"18.4000",1,0.0,"18.4000",18.4
2,Andrew,Fuller,"Vice President, Sales",Gnocchi di nonna Alice,Grains/Cereals,1998-01-01 00:00:00.000,"38.0000",20,0.15,"760.0000",646.0
2,Andrew,Fuller,"Vice President, Sales",Lakkalikööri,Beverages,1998-01-01 00:00:00.000,"18.0000",50,0.15,"900.0000",765.0
7,Robert,King,Sales Representative,Filo Mix,Grains/Cereals,1998-01-01 00:00:00.000,"7.0000",20,0.0,"140.0000",140.0
2,Andrew,Fuller,"Vice President, Sales",Konbu,Seafood,1998-01-01 00:00:00.000,"6.0000",7,0.0,"42.0000",42.0
2,Andrew,Fuller,"Vice President, Sales",NuNuCa Nuß-Nougat-Creme,Confections,1998-01-01 00:00:00.000,"14.0000",5,0.0,"70.0000",70.0
2,Andrew,Fuller,"Vice President, Sales",Outback Lager,Beverages,1998-01-01 00:00:00.000,"15.0000",5,0.0,"75.0000",75.0
8,Laura,Callahan,Inside Sales Coordinator,Teatime Chocolate Biscuits,Confections,1998-01-02 00:00:00.000,"9.2000",15,0.0,"138.0000",138.0
8,Laura,Callahan,Inside Sales Coordinator,Tunnbröd,Grains/Cereals,1998-01-02 00:00:00.000,"9.0000",18,0.0,"162.0000",162.0
8,Laura,Callahan,Inside Sales Coordinator,Boston Crab Meat,Seafood,1998-01-02 00:00:00.000,"18.4000",30,0.0,"552.0000",552.0
5,Steven,Buchanan,Sales Manager,Gorgonzola Telino,Dairy Products,1998-01-02 00:00:00.000,"12.5000",16,0.1,"200.0000",180.0
5,Steven,Buchanan,Sales Manager,Mozzarella di Giovanni,Dairy Products,1998-01-02 00:00:00.000,"34.8000",40,0.1,"1392.0000",1252.7999
5,Steven,Buchanan,Sales Manager,Original Frankfurter grüne Soße,Condiments,1998-01-02 00:00:00.000,"13.0000",20,0.0,"260.0000",260.0
1,Nancy,Davolio,Sales Representative,Chang,Beverages,1998-01-05 00:00:00.000,"19.0000",12,0.2,"228.0000",182.40001
1,Nancy,Davolio,Sales Representative,Spegesild,Seafood,1998-01-05 00:00:00.000,"12.0000",35,0.0,"420.0000",420.0
3,Janet,Leverling,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-01-05 00:00:00.000,"9.6500",20,0.0,"193.0000",193.0
3,Janet,Leverling,Sales Representative,Ipoh Coffee,Beverages,1998-01-05 00:00:00.000,"46.0000",20,0.15,"920.0000",782.0
3,Janet,Leverling,Sales Representative,Chocolade,Confections,1998-01-05 00:00:00.000,"12.7500",8,0.15,"102.0000",86.700005
3,Janet,Leverling,Sales Representative,Sirop d'érable,Condiments,1998-01-05 00:00:00.000,"28.5000",30,0.15,"855.0000",726.75
2,Andrew,Fuller,"Vice President, Sales",Geitost,Dairy Products,1998-01-05 00:00:00.000,"2.5000",16,0.0,"40.0000",40.0
4,Margaret,Peacock,Sales Representative,Côte de Blaye,Beverages,1998-01-06 00:00:00.000,"263.5000",30,0.05,"7905.0000",7509.75
4,Margaret,Peacock,Sales Representative,Tarte au sucre,Confections,1998-01-06 00:00:00.000,"49.3000",20,0.05,"986.0000",936.7
3,Janet,Leverling,Sales Representative,Gumbär Gummibärchen,Confections,1998-01-06 00:00:00.000,"31.2300",40,0.15,"1249.2000",1061.82
3,Janet,Leverling,Sales Representative,Côte de Blaye,Beverages,1998-01-06 00:00:00.000,"263.5000",30,0.0,"7905.0000",7905.0
3,Janet,Leverling,Sales Representative,Boston Crab Meat,Seafood,1998-01-06 00:00:00.000,"18.4000",60,0.15,"1104.0000",938.4
3,Janet,Leverling,Sales Representative,Tarte au sucre,Confections,1998-01-06 00:00:00.000,"49.3000",25,0.15,"1232.5000",1047.625
7,Robert,King,Sales Representative,Mascarpone Fabioli,Dairy Products,1998-01-07 00:00:00.000,"32.0000",20,0.0,"640.0000",640.0
7,Robert,King,Sales Representative,Jack's New England Clam Chowder,Seafood,1998-01-07 00:00:00.000,"9.6500",20,0.0,"193.0000",193.0
2,Andrew,Fuller,"Vice President, Sales",Ipoh Coffee,Beverages,1998-01-07 00:00:00.000,"46.0000",7,0.0,"322.0000",322.0
2,Andrew,Fuller,"Vice President, Sales",Rhönbräu Klosterbier,Beverages,1998-01-07 00:00:00.000,"7.7500",20,0.0,"155.0000",155.0
3,Janet,Leverling,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1998-01-07 00:00:00.000,"38.0000",30,0.0,"1140.0000",1140.0
1,Nancy,Davolio,Sales Representative,Steeleye Stout,Beverages,1998-01-08 00:00:00.000,"18.0000",20,0.0,"360.0000",360.0
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1998-01-08 00:00:00.000,"53.0000",6,0.0,"318.0000",318.0
6,Michael,Suyama,Sales Representative,Tarte au sucre,Confections,1998-01-08 00:00:00.000,"49.3000",3,0.0,"147.9000",147.9
6,Michael,Suyama,Sales Representative,Outback Lager,Beverages,1998-01-08 00:00:00.000,"15.0000",6,0.0,"90.0000",90.0
5,Steven,Buchanan,Sales Manager,Queso Cabrales,Dairy Products,1998-01-09 00:00:00.000,"21.0000",20,0.1,"420.0000",378.0
5,Steven,Buchanan,Sales Manager,Ravioli Angelo,Grains/Cereals,1998-01-09 00:00:00.000,"19.5000",15,0.0,"292.5000",292.5
5,Steven,Buchanan,Sales Manager,Raclette Courdavault,Dairy Products,1998-01-09 00:00:00.000,"55.0000",40,0.1,"2200.0000",1980.0
5,Steven,Buchanan,Sales Manager,Original Frankfurter grüne Soße,Condiments,1998-01-09 00:00:00.000,"13.0000",15,0.1,"195.0000",175.5
8,Laura,Callahan,Inside Sales Coordinator,Jack's New England Clam Chowder,Seafood,1998-01-09 00:00:00.000,"9.6500",12,0.0,"115.8000",115.8
8,Laura,Callahan,Inside Sales Coordinator,Outback Lager,Beverages,1998-01-09 00:00:00.000,"15.0000",9,0.0,"135.0000",135.0
1,Nancy,Davolio,Sales Representative,Gumbär Gummibärchen,Confections,1998-01-09 00:00:00.000,"31.2300",12,0.0,"374.7600",374.76
1,Nancy,Davolio,Sales Representative,Perth Pasties,Meat/Poultry,1998-01-09 00:00:00.000,"32.8000",20,0.0,"656.0000",656.0
6,Michael,Suyama,Sales Representative,Gorgonzola Telino,Dairy Products,1998-01-12 00:00:00.000,"12.5000",35,0.0,"437.5000",437.5
6,Michael,Suyama,Sales Representative,Ravioli Angelo,Grains/Cereals,1998-01-12 00:00:00.000,"19.5000",15,0.0,"292.5000",292.5
1,Nancy,Davolio,Sales Representative,Ikura,Seafood,1998-01-12 00:00:00.000,"31.0000",15,0.0,"465.0000",465.0
1,Nancy,Davolio,Sales Representative,Chartreuse verte,Beverages,1998-01-12 00:00:00.000,"18.0000",21,0.0,"378.0000",378.0
9,Anne,Dodsworth,Sales Representative,Sir Rodney's Marmalade,Confections,1998-01-13 00:00:00.000,"81.0000",5,0.0,"405.0000",405.0
9,Anne,Dodsworth,Sales Representative,Côte de Blaye,Beverages,1998-01-13 00:00:00.000,"263.5000",2,0.0,"527.0000",527.0
